Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Career_Growth_Rate,Promotion_Gap_Score,Cluster,Cluster_Label,Cluster_Hierarchical,PCA1,PCA2
40,0,Travel_Rarely,300,Sales,26,3,Marketing,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,No,14,3,2,1,8,3,2,7,7,7,5,1.0,1.0,0.4285714285714285,0.7142857142857143,0.25,High,1,🟠 Promotion-Stalled,0,2.2727162339641205,0.9351218407738475
26,0,Travel_Frequently,921,Research & Development,1,1,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,1,No,13,3,3,2,5,5,3,5,3,1,3,0.2,0.6,1.0,0.6,0.2,Medium,1,🟠 Promotion-Stalled,0,-0.6469416832572249,-0.08050255499900177
46,0,Travel_Rarely,430,Research & Development,1,4,Medical,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,No,17,3,4,2,23,0,3,2,2,2,2,1.0,1.0,0.0,1.0,0.217391304347826,High,1,🟠 Promotion-Stalled,0,2.421684781448723,-0.35871629005988
54,0,Travel_Rarely,1082,Sales,2,4,Life Sciences,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,No,11,3,2,1,13,4,3,9,4,7,0,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.0,0.2307692307692307,Medium,1,🟠 Promotion-Stalled,0,0.567110999357105,2.5302213399205113
56,0,Travel_Frequently,1240,Research & Development,9,3,Medical,1,Female,63,3,1,Research Scientist,3,Married,2942,12154,2,No,19,3,2,1,18,4,3,5,4,0,3,0.0,0.8,0.8,0.6,0.0555555555555555,Medium,1,🟠 Promotion-Stalled,0,-0.24804445679675835,-1.064622324199662
36,0,Travel_Rarely,796,Research & Development,12,5,Medical,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,No,11,3,2,0,15,2,2,14,8,7,8,0.5,0.5714285714285714,0.1428571428571428,0.5714285714285714,0.2,Medium,1,🟠 Promotion-Stalled,0,1.849310213398224,1.0051336125712467
55,0,Non-Travel,444,Research & Development,2,1,Medical,3,Male,40,2,4,Manager,1,Single,16756,17323,7,No,15,3,2,0,31,3,4,9,7,6,2,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.1290322580645161,High,1,🟠 Promotion-Stalled,0,1.7676859144066754,1.7779738757508599
43,0,Travel_Rarely,415,Sales,25,3,Medical,3,Male,79,2,3,Sales Executive,4,Divorced,10798,5268,5,No,13,3,3,1,18,5,3,1,0,0,0,0.0,0.0,5.0,0.0,0.1666666666666666,Low,0,🚀 Fast-Track Performers,1,-3.7160651881459255,2.4211300988280025
20,1,Travel_Frequently,769,Sales,9,3,Marketing,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Yes,14,3,2,0,2,3,3,2,2,0,2,0.0,1.0,1.5,1.0,0.5,Medium,1,🟠 Promotion-Stalled,0,-0.6989358066641818,-1.510802172428923
21,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,No,13,3,1,0,1,6,2,1,0,1,0,1.0,0.0,6.0,0.0,1.0,Medium,0,🚀 Fast-Track Performers,1,-4.884035178879849,3.8659010345678584
46,0,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,4,Female,74,2,2,Research Scientist,1,Divorced,4615,21029,8,Yes,23,4,1,3,19,2,3,16,13,1,7,0.0625,0.8125,0.125,0.4375,0.1052631578947368,Medium,1,🟠 Promotion-Stalled,0,1.4074097244700643,-0.8012416468893412
51,1,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,Male,34,3,1,Research Scientist,3,Married,2461,10332,9,Yes,12,3,3,3,18,2,4,10,0,2,7,0.2,0.0,0.2,0.7,0.0555555555555555,Low,1,🟠 Promotion-Stalled,0,-0.6909433271283453,-0.8180137377423827
28,1,Non-Travel,1366,Research & Development,24,2,Technical Degree,2,Male,72,2,3,Healthcare Representative,1,Single,8722,12355,1,No,12,3,1,0,10,2,2,10,7,1,9,0.1,0.7,0.2,0.9,0.3,Medium,1,🟠 Promotion-Stalled,0,0.9928930860419299,-0.7663310700485967
26,0,Travel_Rarely,192,Research & Development,1,2,Medical,1,Male,59,2,1,Laboratory Technician,1,Married,3955,11141,1,No,16,3,1,2,6,2,3,5,3,1,3,0.2,0.6,0.4,0.6,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.13345342464695278,-1.1907098493748776
30,0,Travel_Rarely,1176,Research & Development,20,3,Other,3,Male,85,3,2,Manufacturing Director,1,Married,9957,9096,0,No,15,3,3,1,7,1,2,6,2,0,2,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.2857142857142857,Low,1,🟠 Promotion-Stalled,0,-0.8858838830044307,-0.9889612830371811
41,0,Travel_Rarely,509,Research & Development,7,2,Technical Degree,2,Female,43,4,1,Research Scientist,3,Married,3376,18863,1,No,13,3,3,0,10,3,3,10,6,0,8,0.0,0.6,0.3,0.8,0.1,Medium,1,🟠 Promotion-Stalled,0,0.22218225114254456,-1.3804075510429723
38,0,Travel_Rarely,330,Research & Development,17,1,Life Sciences,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,No,18,3,1,1,20,4,2,19,9,1,9,0.0526315789473684,0.4736842105263157,0.2105263157894736,0.4736842105263157,0.15,Medium,1,🟠 Promotion-Stalled,0,0.5419067700929885,0.344585148465926
40,0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,No,20,4,4,1,14,6,3,11,10,11,1,1.0,0.9090909090909092,0.5454545454545454,0.0909090909090909,0.2142857142857142,High,1,🟠 Promotion-Stalled,0,2.315259902092955,3.618816150212088
27,0,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,No,19,3,4,3,3,4,3,3,2,1,2,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,-0.8077056776683277,-0.31324029583975677
55,0,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,No,18,3,2,1,23,4,3,3,2,1,2,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.1304347826086956,Medium,1,🟠 Promotion-Stalled,0,-0.09616439516344034,0.2867474281624376
28,0,Travel_Rarely,857,Research & Development,10,3,Other,3,Female,59,3,2,Research Scientist,3,Single,3660,7909,3,No,13,3,4,0,10,4,4,8,7,1,7,0.125,0.875,0.5,0.875,0.2,Medium,1,🟠 Promotion-Stalled,0,0.8405946024209409,-0.6121313894139102
44,1,Travel_Rarely,1376,Human Resources,1,2,Medical,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,No,14,3,4,1,24,1,3,20,6,3,6,0.15,0.3,0.05,0.3,0.125,Low,1,🟠 Promotion-Stalled,0,0.4935137062552094,0.08014974472749019
33,0,Travel_Rarely,654,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,No,15,3,3,1,9,2,3,3,2,1,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,0.05693204092698762,-0.33715599296059423
35,1,Travel_Rarely,1204,Sales,4,3,Technical Degree,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Yes,22,4,1,0,9,2,3,8,7,4,7,0.5,0.875,0.25,0.875,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,1.7077042482313176,-0.11317685576964939
33,1,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,No,22,4,2,0,14,4,3,13,7,3,8,0.2307692307692307,0.5384615384615384,0.3076923076923077,0.6153846153846154,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,0.6287138637265448,0.17711619709439105
28,0,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,No,16,3,4,1,4,5,2,4,2,2,2,0.5,0.5,1.25,0.5,0.25,Medium,1,🟠 Promotion-Stalled,0,-0.8082402946477151,0.577770830055265
34,0,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,No,17,3,3,0,7,1,2,6,2,0,4,0.0,0.3333333333333333,0.1666666666666666,0.6666666666666666,0.2857142857142857,Low,1,🟠 Promotion-Stalled,0,-0.574958664781188,-1.369149689540966
37,0,Travel_Rarely,309,Sales,10,4,Life Sciences,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Yes,14,3,3,3,8,5,3,1,0,0,0,0.0,0.0,5.0,0.0,0.25,Low,0,🚀 Fast-Track Performers,1,-4.048571357553932,2.104637888688413
25,1,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Yes,15,3,2,1,7,3,4,7,7,5,6,0.7142857142857143,1.0,0.4285714285714285,0.8571428571428571,0.1428571428571428,High,1,🟠 Promotion-Stalled,0,1.8910300742420287,-0.23430200845639323
26,1,Travel_Rarely,1330,Research & Development,21,3,Medical,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,No,20,4,3,1,1,0,2,1,1,0,0,0.0,1.0,0.0,0.0,1.0,Medium,0,🚀 Fast-Track Performers,1,-1.718505826324253,-1.556442653466642
33,1,Travel_Rarely,1017,Research & Development,25,3,Medical,1,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Yes,20,4,2,0,5,0,3,2,2,2,2,1.0,1.0,0.0,1.0,0.2,High,1,🟠 Promotion-Stalled,0,1.613271003677666,-1.8210454479662266
42,0,Travel_Rarely,469,Research & Development,2,2,Medical,4,Male,35,3,4,Manager,1,Married,17665,14399,0,No,17,3,4,1,23,3,3,22,6,13,7,0.5909090909090909,0.2727272727272727,0.1363636363636363,0.3181818181818182,0.1739130434782608,Medium,1,🟠 Promotion-Stalled,0,1.9124094341395361,3.073106706906549
28,1,Travel_Frequently,1009,Research & Development,1,3,Medical,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,No,15,3,1,2,1,2,3,1,0,0,0,0.0,0.0,2.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-3.903696978915554,0.4541571460485005
50,1,Travel_Frequently,959,Sales,1,4,Other,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Yes,14,3,4,0,5,4,3,0,0,0,0,0.0,0.0,4.0,0.0,0.4,Low,0,🚀 Fast-Track Performers,1,-3.7834059231730497,1.617167462078526
33,0,Travel_Frequently,970,Sales,7,3,Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,No,17,3,3,1,4,3,3,3,2,0,2,0.0,0.6666666666666666,1.0,0.6666666666666666,0.5,Medium,1,🟠 Promotion-Stalled,0,-1.0126675542616488,-0.6953858389236555
34,0,Non-Travel,697,Research & Development,3,4,Life Sciences,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,No,17,3,4,3,6,2,3,0,0,0,0,0.0,0.0,2.0,0.0,0.1666666666666666,Low,0,🚀 Fast-Track Performers,1,-2.693510185681372,-0.06281913846468556
48,0,Non-Travel,1262,Research & Development,1,4,Medical,1,Male,35,4,4,Manager,4,Single,16885,16154,2,No,22,4,3,0,27,3,2,5,4,2,1,0.4,0.8,0.6,0.2,0.1481481481481481,Medium,1,🟠 Promotion-Stalled,0,0.5418820932459687,0.7876646040291981
45,0,Non-Travel,1050,Sales,9,4,Life Sciences,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,No,13,3,4,1,15,2,3,15,10,4,12,0.2666666666666666,0.6666666666666666,0.1333333333333333,0.8,0.1333333333333333,Medium,1,🟠 Promotion-Stalled,0,1.7679237562970427,-0.3676642891218784
52,0,Travel_Rarely,994,Research & Development,7,4,Life Sciences,2,Male,87,3,3,Healthcare Representative,2,Single,10445,15322,7,No,19,3,4,0,18,4,3,8,6,4,0,0.5,0.75,0.5,0.0,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,0.5965668362283768,1.4905223727893206
38,0,Travel_Rarely,770,Sales,10,4,Marketing,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,Yes,14,3,2,2,9,2,3,8,7,2,7,0.25,0.875,0.25,0.875,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,1.3229853875140976,-0.5750720794104548
29,0,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,3,Female,93,3,1,Research Scientist,4,Divorced,2514,26968,4,No,22,4,1,1,11,1,3,7,5,1,7,0.1428571428571428,0.7142857142857143,0.1428571428571428,1.0,0.0909090909090909,Medium,1,🟠 Promotion-Stalled,0,0.8358093659944899,-2.1776080712481636
28,0,Travel_Rarely,950,Research & Development,3,3,Medical,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,No,17,3,2,3,10,3,2,9,7,1,7,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.3,Medium,1,🟠 Promotion-Stalled,0,0.8029773366641255,-0.41452385681770765
46,0,Travel_Rarely,406,Sales,3,1,Marketing,1,Male,52,3,4,Manager,3,Married,17465,15596,3,No,12,3,4,1,23,3,3,12,9,4,9,0.3333333333333333,0.75,0.25,0.75,0.1739130434782608,Medium,1,🟠 Promotion-Stalled,0,1.973358369594663,0.7145782418062593
38,0,Travel_Rarely,130,Sales,2,2,Marketing,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,No,16,3,3,0,10,2,3,1,0,0,0,0.0,0.0,2.0,0.0,0.3,Low,0,🚀 Fast-Track Performers,1,-2.4756334863358993,0.7364600730318676
43,0,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,No,11,3,3,1,18,1,3,8,7,0,1,0.0,0.875,0.125,0.125,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,0.5511991388080614,-0.7207056117042887
39,1,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,No,11,3,4,3,21,4,3,18,7,11,5,0.6111111111111112,0.3888888888888889,0.2222222222222222,0.2777777777777778,0.1904761904761904,Medium,1,🟠 Promotion-Stalled,0,1.8129123518028922,3.148983999530768
40,0,Travel_Rarely,1308,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,No,14,3,1,0,21,2,4,20,7,4,9,0.2,0.35,0.1,0.45,0.238095238095238,Low,1,🟠 Promotion-Stalled,0,1.1140133115641169,1.2071602768112057
21,0,Travel_Rarely,984,Research & Development,1,1,Technical Degree,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Yes,11,3,3,0,2,6,4,2,2,2,2,1.0,1.0,3.0,1.0,0.5,High,1,🟠 Promotion-Stalled,0,-0.46502460135935453,1.0771716174959118
39,0,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,No,15,3,3,0,9,2,2,5,4,0,3,0.0,0.8,0.4,0.6,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,0.060441675301386937,-1.2693100510626776
36,0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,No,20,4,1,0,18,0,3,11,9,0,9,0.0,0.8181818181818182,0.0,0.8181818181818182,0.1111111111111111,Medium,1,🟠 Promotion-Stalled,0,1.353928657735298,-2.165892556224686
31,0,Travel_Frequently,793,Sales,20,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,2791,21981,0,No,12,3,1,1,3,4,3,2,2,2,2,1.0,1.0,2.0,1.0,0.3333333333333333,High,1,🟠 Promotion-Stalled,0,0.33895771286993875,0.09462721179472118
28,0,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,Male,67,2,1,Research Scientist,2,Married,3201,19911,0,No,17,3,1,0,6,2,1,5,3,0,4,0.0,0.6,0.4,0.8,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.22707150361100117,-1.7626504735158055
35,0,Travel_Frequently,1182,Sales,11,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968,18500,1,No,11,3,4,1,5,3,3,5,2,0,2,0.0,0.4,0.6,0.4,0.4,Low,1,🟠 Promotion-Stalled,0,-1.2236108888122939,-0.2890371206274825
49,0,Travel_Rarely,174,Sales,8,4,Technical Degree,4,Male,56,2,4,Sales Executive,2,Married,13120,11879,6,No,17,3,2,1,22,3,3,9,8,2,3,0.2222222222222222,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.1818181818181818,Medium,1,🟠 Promotion-Stalled,0,1.2018086643923174,0.5532680848682685
34,0,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,No,11,3,4,0,5,3,2,3,2,0,2,0.0,0.6666666666666666,1.0,0.6666666666666666,0.4,Medium,1,🟠 Promotion-Stalled,0,-0.8258388728090635,-0.6855299533361635
29,0,Travel_Frequently,490,Research & Development,10,3,Life Sciences,4,Female,61,3,1,Research Scientist,2,Divorced,3291,17940,0,No,14,3,4,2,8,2,2,7,5,1,1,0.1428571428571428,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.125,Medium,1,🟠 Promotion-Stalled,0,-0.13309763593490143,-0.8109240587356517
42,0,Travel_Rarely,188,Research & Development,29,3,Medical,2,Male,56,1,2,Laboratory Technician,4,Single,4272,9558,4,No,19,3,1,0,16,3,3,1,0,0,0,0.0,0.0,3.0,0.0,0.125,Low,0,🚀 Fast-Track Performers,1,-2.9275825543280947,0.8201842748986902
29,0,Travel_Rarely,718,Research & Development,8,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,1,10,2,2,10,7,1,2,0.1,0.7,0.2,0.2,0.2,Medium,1,🟠 Promotion-Stalled,0,0.23527926863249513,-0.46452521502689925
38,0,Travel_Rarely,433,Human Resources,1,3,Human Resources,3,Male,37,4,1,Human Resources,3,Married,2844,6004,1,No,13,3,4,1,7,2,4,7,6,5,0,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.0,0.1428571428571428,High,1,🟠 Promotion-Stalled,0,0.9264698848770695,0.4546836678942859
28,0,Travel_Frequently,773,Research & Development,6,3,Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Yes,14,3,4,1,3,2,3,3,1,0,2,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,Low,1,🟠 Promotion-Stalled,0,-1.2329176374644921,-1.2605625305546047
18,1,Non-Travel,247,Research & Development,8,1,Medical,3,Male,80,3,1,Laboratory Technician,3,Single,1904,13556,1,No,12,3,4,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Low,1,🟠 Promotion-Stalled,1,-1.4446685669490684,-1.2567562297390984
33,1,Travel_Rarely,603,Sales,9,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,8224,18385,0,Yes,17,3,1,0,6,3,3,5,2,0,3,0.0,0.4,0.6,0.6,0.3333333333333333,Low,1,🟠 Promotion-Stalled,0,-0.9711788072829477,-0.6119671942688379
41,0,Travel_Rarely,167,Research & Development,12,4,Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Yes,11,3,1,1,6,4,3,1,0,0,0,0.0,0.0,4.0,0.0,0.1666666666666666,Low,0,🚀 Fast-Track Performers,1,-3.624302997783648,1.1590657492582834
31,1,Travel_Frequently,874,Research & Development,15,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,1,2,5,2,2,2,2,2,1.0,1.0,2.5,1.0,0.5,High,1,🟠 Promotion-Stalled,0,-0.18871949318112904,0.629532118768053
37,0,Travel_Rarely,367,Research & Development,25,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,17171,7,No,13,3,3,2,9,2,3,6,2,1,3,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,Low,1,🟠 Promotion-Stalled,0,-0.5114798602745975,-0.5240920559899686
27,0,Travel_Rarely,199,Research & Development,6,3,Life Sciences,4,Male,55,2,1,Research Scientist,3,Married,2539,7950,1,No,13,3,3,1,4,0,3,4,2,2,2,0.5,0.5,0.0,0.5,0.25,Medium,1,🟠 Promotion-Stalled,0,0.1205600141882868,-1.2176053393417556
34,0,Travel_Rarely,1400,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,No,20,4,1,0,6,3,2,6,5,1,3,0.1666666666666666,0.8333333333333334,0.5,0.5,0.3333333333333333,Medium,1,🟠 Promotion-Stalled,0,0.05852223439668829,-0.506501521754334
35,0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,3,2,0,6,2,1,5,4,1,4,0.2,0.8,0.4,0.8,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,0.4012512709065438,-1.5478014706071836
29,1,Travel_Rarely,408,Sales,23,1,Life Sciences,4,Female,45,2,3,Sales Executive,1,Married,7336,11162,1,No,13,3,1,1,11,3,1,11,8,3,10,0.2727272727272727,0.7272727272727273,0.2727272727272727,0.9090909090909092,0.2727272727272727,Medium,1,🟠 Promotion-Stalled,0,1.4511121493067252,0.008524748433230984
40,0,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499,13782,9,No,17,3,3,0,20,3,2,18,7,2,13,0.1111111111111111,0.3888888888888889,0.1666666666666666,0.7222222222222222,0.15,Low,1,🟠 Promotion-Stalled,0,0.7136012214199425,-0.003607401056422426
42,1,Travel_Frequently,481,Sales,12,3,Life Sciences,3,Male,44,3,4,Sales Executive,1,Single,13758,2447,0,Yes,12,3,2,0,22,2,2,21,9,13,14,0.6190476190476191,0.4285714285714285,0.0952380952380952,0.6666666666666666,0.1818181818181818,Medium,1,🟠 Promotion-Stalled,0,2.9340418496891303,2.4581002393755274
42,0,Travel_Rarely,647,Sales,4,4,Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,3,4,0,9,3,4,6,4,1,5,0.1666666666666666,0.6666666666666666,0.5,0.8333333333333334,0.2222222222222222,Medium,1,🟠 Promotion-Stalled,0,0.28331485468711043,-0.7454460797043976
35,0,Travel_Rarely,982,Research & Development,1,4,Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,3,2,1,10,2,3,8,0,1,7,0.125,0.0,0.25,0.875,0.1,Low,1,🟠 Promotion-Stalled,0,-0.7835827380236885,-1.1961130331955472
24,0,Travel_Rarely,477,Research & Development,24,3,Medical,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,No,22,4,4,0,6,2,3,4,3,1,2,0.25,0.75,0.5,0.5,0.1666666666666666,Medium,1,🟠 Promotion-Stalled,0,-0.10065036416660006,-1.2040047753752168
28,1,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,3,Female,79,3,1,Laboratory Technician,4,Married,2515,22955,1,Yes,11,3,4,0,1,4,2,1,1,0,0,0.0,1.0,4.0,0.0,1.0,Medium,0,🚀 Fast-Track Performers,1,-3.600094463155961,0.8527631605710876
26,0,Travel_Rarely,1384,Research & Development,3,4,Medical,1,Male,82,4,1,Laboratory Technician,4,Married,4420,13421,1,No,22,4,2,1,8,2,3,8,7,0,7,0.0,0.875,0.25,0.875,0.125,Medium,1,🟠 Promotion-Stalled,0,0.7304917564643331,-2.0535203495105514
30,0,Travel_Rarely,852,Sales,10,3,Marketing,3,Male,72,2,2,Sales Executive,3,Married,6578,2706,1,No,18,3,1,1,10,3,3,10,3,1,4,0.1,0.3,0.3,0.4,0.2,Low,1,🟠 Promotion-Stalled,0,-0.6480056775574957,-0.19881203059466493
40,0,Travel_Frequently,902,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,0.0,1.0,3.0,0.0,0.125,Medium,0,🚀 Fast-Track Performers,1,-1.639845859460478,0.0890759654535313
35,0,Travel_Rarely,819,Research & Development,2,3,Life Sciences,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,19588,2,No,18,3,2,1,15,2,4,7,7,6,4,0.8571428571428571,1.0,0.2857142857142857,0.5714285714285714,0.2,High,1,🟠 Promotion-Stalled,0,2.2884511723486822,0.7374099937736177
34,0,Travel_Frequently,669,Research & Development,1,3,Medical,4,Male,97,2,2,Healthcare Representative,1,Single,5343,25755,0,No,20,4,3,0,14,3,3,13,9,4,9,0.3076923076923077,0.6923076923076923,0.2307692307692307,0.6923076923076923,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,1.4239758133040308,-0.023690973669097927
35,0,Travel_Frequently,636,Research & Development,4,4,Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,3,2,1,2,2,4,2,2,2,2,1.0,1.0,1.0,1.0,0.5,High,1,🟠 Promotion-Stalled,0,0.6535311731049844,-0.6903437364767174
43,1,Travel_Rarely,1372,Sales,9,3,Marketing,1,Female,85,1,2,Sales Executive,3,Single,5346,9489,8,No,13,3,2,0,7,2,2,4,3,1,3,0.25,0.75,0.5,0.75,0.2857142857142857,Medium,1,🟠 Promotion-Stalled,0,0.23125150230308572,-0.9432460122146459
32,0,Non-Travel,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827,14947,1,No,12,3,3,3,1,3,3,1,0,0,0,0.0,0.0,3.0,0.0,1.0,Low,0,🚀 Fast-Track Performers,1,-4.369093384966692,1.065099589909985
56,0,Travel_Rarely,718,Research & Development,4,4,Technical Degree,4,Female,92,3,5,Manager,1,Divorced,19943,18575,4,No,13,3,4,1,28,2,3,5,2,4,2,0.8,0.4,0.4,0.4,0.1785714285714285,Medium,1,🟠 Promotion-Stalled,0,0.9861637062626554,1.6523331568125503
29,0,Travel_Rarely,1401,Research & Development,6,1,Medical,2,Female,54,3,1,Laboratory Technician,4,Married,3131,26342,1,No,13,3,1,1,10,5,3,10,8,0,8,0.0,0.8,0.5,0.8,0.1,Medium,1,🟠 Promotion-Stalled,0,0.4485227175302052,-0.827915016376188
19,0,Travel_Rarely,645,Research & Development,9,2,Life Sciences,3,Male,54,3,1,Research Scientist,1,Single,2552,7172,1,No,25,4,3,0,1,4,3,1,1,0,0,0.0,1.0,4.0,0.0,1.0,Medium,0,🚀 Fast-Track Performers,1,-3.69344185541602,0.6914646739994467
45,0,Travel_Rarely,1457,Research & Development,7,3,Medical,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,3,1,7,2,2,3,2,0,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1428571428571428,Medium,1,🟠 Promotion-Stalled,0,-0.48962531925476716,-1.6738433246630982
